term,estimate,std.error,statistic,p.value,Drug,Model
CountrySpain,0.16323157040451264,0.032526901241800084,5.018356012184307,5.211553214955961e-7,Levofloxacin_I,Species+Country+Gender+Age
CountrySweden,-1.021840798845132,0.08691659315365005,-11.756567552512495,6.533682386609343e-32,Levofloxacin_I,Species+Country+Gender+Age
CountrySwitzerland,-0.9344703075798032,0.06517550678091477,-14.337752842045296,1.2710480777737858e-46,Levofloxacin_I,Species+Country+Gender+Age
CountryThailand,0.5535948365726688,0.043380562270263524,12.761356875084735,2.694659425283395e-37,Levofloxacin_I,Species+Country+Gender+Age
CountryTurkey,0.1314196639834192,0.04464662328711915,2.943552150366871,0.0032446915195470678,Levofloxacin_I,Species+Country+Gender+Age
CountryUkraine,1.0506378791950737,0.11366295338616432,9.243450463807525,2.38673726893601e-20,Levofloxacin_I,Species+Country+Gender+Age
CountryUnited Kingdom,-0.5953278171386733,0.04280544743276539,-13.907758307485421,5.683291573836466e-44,Levofloxacin_I,Species+Country+Gender+Age
CountryVietnam,0.9648685110330404,0.17399299615501895,5.5454445429136205,2.9320825992676738e-8,Levofloxacin_I,Species+Country+Gender+Age
GenderMale,0.14742718573264524,0.008429065971917355,17.49033478013105,1.6975712581792033e-68,Levofloxacin_I,Species+Country+Gender+Age
`Age Group`13 to 18 Years,0.3706070228424579,0.03998796554034827,9.267963944515046,1.8973301311874454e-20,Levofloxacin_I,Species+Country+Gender+Age
`Age Group`19 to 64 Years,0.9846852164831382,0.0242055828501623,40.68008701044502,0,Levofloxacin_I,Species+Country+Gender+Age
`Age Group`65 to 84 Years,1.2597870840746506,0.0245338206042361,51.34899714140451,0,Levofloxacin_I,Species+Country+Gender+Age
`Age Group`85 and Over,1.4093345478631665,0.02765433039373214,50.96252658435702,0,Levofloxacin_I,Species+Country+Gender+Age
`Age Group`Unknown,0.8540945209200386,0.06084635176457289,14.036906012454235,9.2670974430228e-45,Levofloxacin_I,Species+Country+Gender+Age
CountryIndia,3.4553312054256233,1.1663532625268282,2.9625082866745482,0.003051435956768713,Linezolid_I,Species+Country+Gender
CountryRomania,2.3159858509119453,1.1228733351828717,2.0625530755298973,0.03915510993708477,Linezolid_I,Species+Country+Gender
CountrySpain,2.3307557383377877,1.0140281675428164,2.29851182929726,0.021532675401665317,Linezolid_I,Species+Country+Gender
GenderMale,0.3539423659213631,0.16774059342838216,2.1100579095809677,0.03485336814779978,Linezolid_I,Species+Country+Gender
CountryAustralia,-1.628985216358726,0.11224756618346637,-14.512432400504636,1.0107192704377594e-47,Meropenem_I,Species+Country+Gender+Age
CountryAustria,-1.1572550322341832,0.1428361122022174,-8.101977954957373,5.407274379134972e-16,Meropenem_I,Species+Country+Gender+Age
CountryBelgium,-1.0719287013846777,0.07625136589983332,-14.057829505543596,6.896923531965337e-45,Meropenem_I,Species+Country+Gender+Age
CountryBrazil,0.24862912236624674,0.07645695557713378,3.2518836316391995,0.0011464294807754624,Meropenem_I,Species+Country+Gender+Age
CountryCanada,-1.5846739788833044,0.10035525380228412,-15.790642929421168,3.6088283677148187e-56,Meropenem_I,Species+Country+Gender+Age
CountryChile,-0.24983653540583314,0.08099725401016612,-3.0845062398593868,0.002038903330153876,Meropenem_I,Species+Country+Gender+Age
CountryChina,0.3023763778917311,0.06521970722695228,4.636273156509556,3.5474710764702346e-6,Meropenem_I,Species+Country+Gender+Age
CountryColombia,0.1622547989841436,0.0802756517022113,2.021220576147301,0.043256936627934194,Meropenem_I,Species+Country+Gender+Age
CountryCosta Rica,-1.7285071705939927,0.3854565378911822,-4.484311461029014,7.314975085056926e-6,Meropenem_I,Species+Country+Gender+Age
CountryCroatia,0.35499066344617314,0.09233297877434549,3.8446789885739774,1.2071035169213235e-4,Meropenem_I,Species+Country+Gender+Age
CountryCzech Republic,-1.153117631019779,0.08643752301354746,-13.340475187367986,1.3459881706810009e-40,Meropenem_I,Species+Country+Gender+Age
CountryDenmark,-2.627673794284938,0.20504557809823334,-12.815071744810174,1.3501343086097597e-37,Meropenem_I,Species+Country+Gender+Age
CountryDominican Republic,-1.3616117489797142,0.4751422762184253,-2.8656926927583566,0.004160979526576576,Meropenem_I,Species+Country+Gender+Age
CountryFinland,-2.2840354002427983,0.31826960201682714,-7.176417055757778,7.156203342043186e-13,Meropenem_I,Species+Country+Gender+Age
CountryFrance,-1.6383760835764478,0.07219551567235412,-22.69359901814279,5.1819204698005276e-114,Meropenem_I,Species+Country+Gender+Age
CountryGermany,-1.348533051249793,0.0707808886014931,-19.05221985615685,6.297423840665476e-81,Meropenem_I,Species+Country+Gender+Age
CountryGreece,0.7067501466095535,0.07052133945847963,10.021791305107895,1.222665543734008e-23,Meropenem_I,Species+Country+Gender+Age
CountryGuatemala,0.4943364873461071,0.11662981478969044,4.238508722983965,2.250094417650613e-5,Meropenem_I,Species+Country+Gender+Age
CountryHong Kong,-0.6617528773983253,0.131248087489838,-5.042000154475105,4.606909163426236e-7,Meropenem_I,Species+Country+Gender+Age
CountryHungary,-0.4959869303411733,0.0828739831953159,-5.98483276919658,2.166123003563478e-9,Meropenem_I,Species+Country+Gender+Age
CountryIndia,1.198567187386792,0.09673255229920366,12.390525825055265,2.941085922158236e-35,Meropenem_I,Species+Country+Gender+Age
CountryIreland,-1.1017778083120993,0.12588806599096902,-8.752043330232262,2.0952391768124422e-18,Meropenem_I,Species+Country+Gender+Age
CountryIsrael,-0.9937582680406635,0.09027830096316286,-11.007720099275643,3.5076782585020043e-28,Meropenem_I,Species+Country+Gender+Age
CountryItaly,0.20099021439716916,0.0612824893892862,3.279733189694927,0.001039053011903047,Meropenem_I,Species+Country+Gender+Age
CountryJapan,-1.839458144212909,0.1333584333484828,-13.793339483871765,2.7951507111159947e-43,Meropenem_I,Species+Country+Gender+Age
"CountryKorea, South",-0.21367344401489718,0.080037917768617,-2.669652709264744,0.007592973683157698,Meropenem_I,Species+Country+Gender+Age
CountryKuwait,-0.22078415314706412,0.07951393106997799,-2.776672592790792,0.005491846878097568,Meropenem_I,Species+Country+Gender+Age
CountryLatvia,-0.4253084350640833,0.15620759648101087,-2.7227128810972085,0.006474830284078702,Meropenem_I,Species+Country+Gender+Age
CountryLithuania,-0.7563917220562897,0.15429281829792058,-4.9023132145774255,9.47146591973482e-7,Meropenem_I,Species+Country+Gender+Age
CountryMalaysia,-0.7458449290931852,0.11249219513061946,-6.630192683387083,3.352489576915874e-11,Meropenem_I,Species+Country+Gender+Age
CountryMexico,-0.16602747632338397,0.07119260956476231,-2.3320886442904234,0.01969602831830349,Meropenem_I,Species+Country+Gender+Age
CountryMorocco,-0.45211902481244265,0.13897843818453037,-3.253159488036093,0.0011412942028565312,Meropenem_I,Species+Country+Gender+Age
CountryNetherlands,-2.406063943422996,0.18541252252778576,-12.97681467583952,1.6562660392588403e-38,Meropenem_I,Species+Country+Gender+Age
CountryNigeria,-0.32163029127661197,0.14480967956233162,-2.221055196370143,0.02634722311807079,Meropenem_I,Species+Country+Gender+Age
CountryPakistan,0.4126809821143071,0.16429737125616484,2.511792970021864,0.012011953460457685,Meropenem_I,Species+Country+Gender+Age
CountryPanama,-0.9184798302024849,0.1566518140670229,-5.863193067202635,4.54049757117072e-9,Meropenem_I,Species+Country+Gender+Age
CountryPhilippines,-0.5635688515861843,0.0852451783681039,-6.611152236113501,3.813400692114264e-11,Meropenem_I,Species+Country+Gender+Age
CountryPoland,-0.5543226851294917,0.09323100750944668,-5.945690172589035,2.752944261181232e-9,Meropenem_I,Species+Country+Gender+Age
CountryPortugal,-0.6587558424025786,0.0749275010464703,-8.791909955651876,1.470385978319643e-18,Meropenem_I,Species+Country+Gender+Age
CountryRomania,0.4771007648865393,0.09299213773382266,5.13054949066958,2.888975881540813e-7,Meropenem_I,Species+Country+Gender+Age
CountryRussia,0.15254316582471641,0.07074047678792364,2.1563774058525658,0.031054207467230335,Meropenem_I,Species+Country+Gender+Age
CountrySerbia,1.138464084062764,0.2399782694370032,4.744029893763455,2.0950791097888727e-6,Meropenem_I,Species+Country+Gender+Age
CountrySingapore,-0.851890571937262,0.22841927332401546,-3.7295039054294037,1.9185713287008871e-4,Meropenem_I,Species+Country+Gender+Age
CountrySouth Africa,-0.25636283854837666,0.08032980646891,-3.191378764837391,0.0014159552134965568,Meropenem_I,Species+Country+Gender+Age
CountrySpain,-0.7179522744742838,0.06359218080752663,-11.289945797696383,1.4712737480363055e-29,Meropenem_I,Species+Country+Gender+Age
CountrySweden,-1.6912663817173303,0.20704788848225153,-8.168479254316608,3.12301086065694e-16,Meropenem_I,Species+Country+Gender+Age
CountrySwitzerland,-2.1238829530533225,0.19670024346611795,-10.797561383899183,3.5346675530986306e-27,Meropenem_I,Species+Country+Gender+Age
CountryTaiwan,-0.5610762067063673,0.08424268372891394,-6.660236614871679,2.7338708716173165e-11,Meropenem_I,Species+Country+Gender+Age
CountryThailand,-0.30724475202627416,0.08302699355045022,-3.700540497586259,2.1514074039826495e-4,Meropenem_I,Species+Country+Gender+Age
CountryTurkey,0.32278293598483454,0.07977533738287117,4.046149431317107,5.206700312506713e-5,Meropenem_I,Species+Country+Gender+Age
CountryUkraine,0.9996940994274639,0.17764223151632674,5.627570037227234,1.8276596377096933e-8,Meropenem_I,Species+Country+Gender+Age
CountryUnited Kingdom,-1.5831726024991473,0.09817066155896172,-16.126738654483724,1.6553405059817087e-58,Meropenem_I,Species+Country+Gender+Age
CountryUnited States,-1.004704402972267,0.062178725946416345,-16.158330484900727,9.921233858369316e-59,Meropenem_I,Species+Country+Gender+Age
CountryVenezuela,-0.30023377010822494,0.08621264854176561,-3.482479371490102,4.967934947673322e-4,Meropenem_I,Species+Country+Gender+Age
CountryVietnam,1.2542348725580061,0.25597658531547796,4.899803124618708,9.593273591932039e-7,Meropenem_I,Species+Country+Gender+Age
GenderMale,0.20109263032943664,0.01747228674723976,11.509233636015326,1.1852698712104766e-30,Meropenem_I,Species+Country+Gender+Age
`Age Group`13 to 18 Years,0.24352717534828727,0.07802264016486131,3.1212373079623554,0.0018009284368241207,Meropenem_I,Species+Country+Gender+Age
`Age Group`19 to 64 Years,0.4991160099156994,0.04363565472646481,11.43826105152922,2.692276362985042e-30,Meropenem_I,Species+Country+Gender+Age
`Age Group`65 to 84 Years,0.463635690887111,0.044459094990379186,10.428365466895814,1.8402663541179204e-25,Meropenem_I,Species+Country+Gender+Age
`Age Group`85 and Over,0.27243222759397545,0.05397620451067213,5.047265365613293,4.4817865775736787e-7,Meropenem_I,Species+Country+Gender+Age
`Age Group`Unknown,0.5297920036431158,0.12602127062977575,4.203988747261043,2.622519807960167e-5,Meropenem_I,Species+Country+Gender+Age
SpeciesCitrobacter koseri,-2.2817202885566372,1.1083735097650864,-2.0586203734156685,0.039530619502278035,Minocycline_I,Species+Country+Gender+Age
SpeciesHaemophilus influenzae,-2.3370425390703575,1.0267019963177313,-2.276261804741946,0.022830344727783138,Minocycline_I,Species+Country+Gender+Age
SpeciesStaphylococcus epidermidis,-3.273779707334344,1.067306559965657,-3.0673283854262876,0.002159814400254198,Minocycline_I,Species+Country+Gender+Age
SpeciesStaphylococcus haemolyticus,-2.6035468061561127,1.0739962034443034,-2.4241676067443665,0.015343522200469993,Minocycline_I,Species+Country+Gender+Age
SpeciesStaphylococcus hominis,-2.6478718011285913,1.2372549989767616,-2.1401180866664045,0.032345224763379914,Minocycline_I,Species+Country+Gender+Age
SpeciesStreptococcus agalactiae,3.548550019743926,1.0139290435330148,3.4998011373449534,4.656053668822608e-4,Minocycline_I,Species+Country+Gender+Age
SpeciesStreptococcus pyogenes,-2.6017339291631436,1.0396311467599433,-2.5025548121288623,0.012330053132040615,Minocycline_I,Species+Country+Gender+Age
CountryCanada,-0.23904489540912086,0.10320921473897728,-2.3161196993280178,0.02055173400039508,Minocycline_I,Species+Country+Gender+Age
CountryChina,1.0864328228668214,0.0928894784245674,11.695972905575942,1.336467163788719e-31,Minocycline_I,Species+Country+Gender+Age
CountryColombia,0.49257404234567076,0.11625214325164276,4.23711794525311,2.264072179969714e-5,Minocycline_I,Species+Country+Gender+Age
CountryCroatia,0.5987135351380549,0.11705593199807947,5.114764582352631,3.1413248920527547e-7,Minocycline_I,Species+Country+Gender+Age
CountryDenmark,0.8267875751844194,0.12638861061645815,6.541630382292977,6.085174851498853e-11,Minocycline_I,Species+Country+Gender+Age
CountryFrance,0.2304382247237763,0.0854653256070697,2.696277386027,0.007011924882128039,Minocycline_I,Species+Country+Gender+Age
CountryGuatemala,0.9496440044529844,0.16406358322730114,5.788268095652309,7.111584358379379e-9,Minocycline_I,Species+Country+Gender+Age
CountryItaly,0.2993600633204159,0.08362022952347858,3.579995714271063,3.435998428587207e-4,Minocycline_I,Species+Country+Gender+Age
CountryJapan,1.5433486007970374,0.1162837152340689,13.272267726314148,3.3527867329926336e-40,Minocycline_I,Species+Country+Gender+Age
CountryKenya,0.6759870009317345,0.3435338502334875,1.9677449557657583,0.04909739041248514,Minocycline_I,Species+Country+Gender+Age
"CountryKorea, South",2.1006794862635534,0.10149076430918437,20.698232992550764,3.593041047259008e-95,Minocycline_I,Species+Country+Gender+Age
CountryKuwait,0.43663075140201024,0.1345901296440449,3.244151354611088,0.0011780113212708423,Minocycline_I,Species+Country+Gender+Age
CountryNetherlands,-0.39355731320654186,0.16393416120881835,-2.400703491600088,0.016363589708274118,Minocycline_I,Species+Country+Gender+Age
CountryNigeria,1.9975132042978743,0.35664922478257166,5.600778203052712,2.1339163214026636e-8,Minocycline_I,Species+Country+Gender+Age
CountryPakistan,0.9000250616613339,0.14698108339727092,6.123407453928491,9.159506581592128e-10,Minocycline_I,Species+Country+Gender+Age
CountryPanama,0.5706294342178366,0.15311548829929864,3.726791068336687,1.939330873220129e-4,Minocycline_I,Species+Country+Gender+Age
CountryPoland,0.5160839834408113,0.14052637608830498,3.672506171485634,2.4018334894960458e-4,Minocycline_I,Species+Country+Gender+Age
CountryPortugal,0.2755554465546002,0.1038157270375992,2.6542745922763857,0.007947912056952671,Minocycline_I,Species+Country+Gender+Age
CountryRomania,0.9849980053748354,0.1523364398379011,6.465938198522671,1.0067221935842046e-10,Minocycline_I,Species+Country+Gender+Age
CountryRussia,0.5885704409584436,0.1281297980558468,4.593548494487665,4.357716929029365e-6,Minocycline_I,Species+Country+Gender+Age
CountrySaudi Arabia,0.4582857046060198,0.21128964258858565,2.1689927579572585,0.0300832337292341,Minocycline_I,Species+Country+Gender+Age
CountrySouth Africa,0.40003071007101415,0.12232804713091325,3.270147112239179,0.0010749156648861024,Minocycline_I,Species+Country+Gender+Age
CountrySwitzerland,-0.38940400894797395,0.13709911461043692,-2.8403101657837393,0.004506968884948966,Minocycline_I,Species+Country+Gender+Age
CountryTaiwan,0.7018461659808417,0.11870818892494853,5.912365206957824,3.372297913856278e-9,Minocycline_I,Species+Country+Gender+Age
CountryThailand,1.7096688177678119,0.11090746456705669,15.415272763125106,1.2922408545713502e-53,Minocycline_I,Species+Country+Gender+Age
CountryTurkey,0.9152093954588504,0.13140109255679758,6.965005980169114,3.28389801139138e-12,Minocycline_I,Species+Country+Gender+Age
CountryVietnam,0.946865710367233,0.2585755466633628,3.6618532671998913,2.5039727203333246e-4,Minocycline_I,Species+Country+Gender+Age
`Age Group`13 to 18 Years,0.23536873427972366,0.08452865634299112,2.784484510491569,0.0053612881720839466,Minocycline_I,Species+Country+Gender+Age
`Age Group`19 to 64 Years,0.1849340830284041,0.04784685343055321,3.865125285549334,1.1103219087909509e-4,Minocycline_I,Species+Country+Gender+Age
`Age Group`65 to 84 Years,0.2083831774286695,0.04902770342653504,4.250314880461792,2.134702031675498e-5,Minocycline_I,Species+Country+Gender+Age
`Age Group`85 and Over,0.12560853976183783,0.05990667149012082,2.0967370851600706,0.03601685570000857,Minocycline_I,Species+Country+Gender+Age
`Age Group`Unknown,0.2926058547795213,0.14878426455797383,1.9666451667374227,0.04922413250264221,Minocycline_I,Species+Country+Gender+Age
CountryAustralia,0.7175131419156389,0.24001029957834147,2.9895097967720186,0.0027942548677522315,Penicillin_I,Species+Country+Gender+Age
CountryBrazil,1.362262231794282,0.3029931177466797,4.496017077632814,6.923817779381364e-6,Penicillin_I,Species+Country+Gender+Age
CountryChile,1.142537245735093,0.23929930066285204,4.774511428033005,1.8014405412538674e-6,Penicillin_I,Species+Country+Gender+Age
CountryChina,2.820360110315914,0.21896183697786747,12.880601246513082,5.78828709602802e-38,Penicillin_I,Species+Country+Gender+Age
CountryColombia,1.3429325873469227,0.28672339905418986,4.68372163477705,2.817125309831892e-6,Penicillin_I,Species+Country+Gender+Age
CountryCroatia,1.4513761852646192,0.2990501717174732,4.853286580406323,1.2143201270790678e-6,Penicillin_I,Species+Country+Gender+Age
CountryFrance,0.7363568446385559,0.2085738464217531,3.5304370958839346,4.148736549720475e-4,Penicillin_I,Species+Country+Gender+Age
CountryHong Kong,2.1771210013167375,0.27325134598394396,7.967466705341182,1.6196007520759137e-15,Penicillin_I,Species+Country+Gender+Age
CountryHungary,0.7062293621573446,0.2361373012989333,2.990757319036638,0.002782865565793893,Penicillin_I,Species+Country+Gender+Age
CountryIreland,0.9574039689954782,0.27845463087970584,3.4382763395631324,5.85429933756446e-4,Penicillin_I,Species+Country+Gender+Age
CountryIsrael,1.1200381865334375,0.23881311331189323,4.690019618272185,2.7317885573016074e-6,Penicillin_I,Species+Country+Gender+Age
CountryJapan,1.0877129878116825,0.25655012638544505,4.239767889170652,2.2375102663402975e-5,Penicillin_I,Species+Country+Gender+Age
CountryJordan,1.5043624260438229,0.38250615094646423,3.9329104180977583,8.392351991340568e-5,Penicillin_I,Species+Country+Gender+Age
CountryKenya,2.231394206082273,0.37738154166190224,5.912833458297197,3.3627214416050393e-9,Penicillin_I,Species+Country+Gender+Age
"CountryKorea, South",2.6425509011566195,0.2197408999461759,12.025758071455495,2.6018902042051188e-33,Penicillin_I,Species+Country+Gender+Age
CountryKuwait,1.3717428602831028,0.23005730701872706,5.962613742024897,2.48234740239962e-9,Penicillin_I,Species+Country+Gender+Age
CountryMalaysia,1.3915751702178738,0.29206659842188515,4.764581700670091,1.8924582746685853e-6,Penicillin_I,Species+Country+Gender+Age
CountryMexico,1.1054591245572511,0.2565343470428363,4.309205131009848,1.6384234776015978e-5,Penicillin_I,Species+Country+Gender+Age
CountryPhilippines,-0.8708150136765327,0.367771621624987,-2.3678145959953754,0.01789350023120375,Penicillin_I,Species+Country+Gender+Age
CountryPoland,0.6633309402840624,0.28450893511543446,2.3314942288716787,0.01972731402987188,Penicillin_I,Species+Country+Gender+Age
CountryPortugal,0.5393229658202857,0.23120414752162827,2.332669943863503,0.019665474845218286,Penicillin_I,Species+Country+Gender+Age
CountryRomania,1.777894209785434,0.39291834460803243,4.524843989045678,6.0440073685911025e-6,Penicillin_I,Species+Country+Gender+Age
CountryRussia,0.8010553819281819,0.23601432908754685,3.3940963882368322,6.885545312752117e-4,Penicillin_I,Species+Country+Gender+Age
CountrySaudi Arabia,1.6697838443962794,0.4777165356968267,3.4953444555998674,4.734503165869959e-4,Penicillin_I,Species+Country+Gender+Age
CountrySerbia,2.9584939506680823,0.5210791340929996,5.677628899529232,1.3657460525725568e-8,Penicillin_I,Species+Country+Gender+Age
CountrySouth Africa,1.881746764836558,0.22659185965435347,8.304564725789364,1.0018604205338363e-16,Penicillin_I,Species+Country+Gender+Age
CountrySpain,0.8125924756016031,0.20688200944972726,3.927806375058749,8.572418128207153e-5,Penicillin_I,Species+Country+Gender+Age
CountryTaiwan,3.0979011474593365,0.22780270709516562,13.599053263950784,4.056503641401671e-42,Penicillin_I,Species+Country+Gender+Age
CountryThailand,1.8744784597368058,0.23255804555918852,8.06026063398323,7.613195068896857e-16,Penicillin_I,Species+Country+Gender+Age
CountryTurkey,1.9093861148777937,0.24860033907617568,7.6805450948830885,1.584130697823628e-14,Penicillin_I,Species+Country+Gender+Age
CountryUnited States,0.7439724639205387,0.20243920359608364,3.675041448023813,2.3781080449290242e-4,Penicillin_I,Species+Country+Gender+Age
CountryVietnam,4.024723202752408,0.5874684065109613,6.850961103858633,7.335546145802133e-12,Penicillin_I,Species+Country+Gender+Age
GenderMale,0.1206218418481846,0.03644509737330842,3.3096863650177912,9.340056433997461e-4,Penicillin_I,Species+Country+Gender+Age
`Age Group`19 to 64 Years,-0.33989392467759527,0.06331885332213137,-5.367973468319184,7.962626335585866e-8,Penicillin_I,Species+Country+Gender+Age
`Age Group`3 to 12 Years,-0.16451027203915358,0.08236807841897224,-1.9972576172331966,0.04579720489841728,Penicillin_I,Species+Country+Gender+Age
`Age Group`65 to 84 Years,-0.31699792218812284,0.06626547798348081,-4.783756668398991,1.7204894852941665e-06,Penicillin_I,Species+Country+Gender+Age
`Age Group`85 and Over,-0.4490200365170878,0.09587411134018267,-4.683433621865499,2.821088382336197e-6,Penicillin_I,Species+Country+Gender+Age
SpeciesAcinetobacter baumannii,1.2890428541450205,0.422310937411148,3.05235488819474,0.002270534834405545,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesAcinetobacter calcoaceticus,-1.874844272467273,0.62271494809949135,-3.0107584187423884,0.002605960947572262,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesAcinetobacter dijkshoorniae,-1.6402164526658969,0.5991692494892596,-2.737484365334237,0.006191106284876359,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesAcinetobacter guillouiae,-2.3111315374745085,0.723617797417852,-3.1938566819687395,0.0014038579332394663,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesAcinetobacter haemolyticus,-3.080791168237811,0.7197813169586604,-4.280176625388502,1.8674504827241595e-5,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesAcinetobacter johnsonii,-1.7545742113840144,0.5738729303489859,-3.0574263370760764,0.0022324650434135613,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesAcinetobacter junii,-3.3171761571179657,0.718713525246589,-4.6154358316546915,3.922712325856707e-6,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesAcinetobacter lwoffii,-1.8929584881774393,0.47747692311759277,-3.964502568663915,7.354915490163099e-5,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesAcinetobacter pitii,-1.9765349611704297,0.43679237868910586,-4.525113206192778,6.036318553994533e-6,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesAcinetobacter radioresistens,-2.628239116023286,0.7207995869739116,-3.6462827719661437,2.660611915261764e-4,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesAcinetobacter ursingii,-1.924299431782278,0.5029708820422827,-3.8258664675950564,1.3031291701860373e-4,Piperacillin tazobactam_I,Species+Country+Gender+Age
"SpeciesAcinetobacter, non-speciated",1.0050133871099405,0.4334627754548612,2.3185690767916882,0.0204184134464907,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesBacteroides caccae,-2.3480535713547592,1.0990160421336985,-2.1365052750241036,0.03263825147313516,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesBacteroides fragilis,-3.297196829597986,0.5196977187755977,-6.344451227082826,2.232196883918975e-10,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesBacteroides thetaiotaomicron,-4.599511583825582,1.087005275867215,-4.231360864514739,2.322816610664898e-5,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesCitrobacter amalonaticus,-1.8422371895037326,0.6265197263454302,-2.94042966571817,0.0032775740271123025,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesCitrobacter braakii,-1.6805949151614192,0.4716359315489984,-3.5633309566593563,3.6617853507550044e-4,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesCitrobacter diversus,-2.456944487886191,1.1259012691307395,-2.1822024321751528,0.02909459588823801,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesCitrobacter farmeri,-1.7456888444362142,0.6710294639181884,-2.601508485548479,0.00928147689431869,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesCitrobacter koseri,-3.0047408289634436,0.4391492015999547,-6.842186705603141,7.799334353539403e-12,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesCitrobacter sedlakii,-1.5129186039767648,0.7424011149178643,-2.037872214327354,0.04156271402002339,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesClostridioides difficile,-4.979029271019874,1.0863808735788272,-4.583134140255644,4.580579848428339e-6,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesClostridium clostridiiformis,-2.3886194050918594,1.1000327869227677,-2.171407464839102,0.029900385132230322,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesEnterobacter asburiae,-0.9030990937712515,0.4289814883855662,-2.105216934115234,0.03527242884830905,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesEnterobacter ludwigii,-1.618126602223072,0.5263423686123655,-3.0742852916991206,0.0021100754426856623,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesEscherichia coli,-1.6266807622204555,0.4222953378045895,-3.8519979185116564,1.1715801909968881e-4,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesHaemophilus influenzae,-4.991372023115977,0.4586588933963184,-10.88253622677066,1.3962315724402578e-27,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesHaemophilus parainfluenzae,-3.939232992016371,0.7172274207409208,-5.492306732984367,3.967175885800452e-8,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesKlebsiella oxytoca,-0.9525595258953203,0.42327256530571644,-2.2504636585820688,0.024419527934451738,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesKlebsiella variicola,-2.1557961087453243,0.4482200128920423,-4.809682849356766,1.511699564437174e-6,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesMorganella morganii,-2.936062977466231,0.4421767606545233,-6.640021002280133,3.136384593525451e-11,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesParabacteroides distasonis,-3.3282414062381678,1.091511711674802,-3.0492035684448635,0.0022944894673397327,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesPluralibacter gergoviae,-1.2683906420353601,0.633762816742105,-2.0013648774088653,0.045353082816658084,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesProteus mirabilis,-3.4734110834384735,0.43988217932275403,-7.896230506055425,2.8746483828582692e-15,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesProteus vulgaris,-4.395150653186446,0.5279126293168657,-8.325526629044468,8.39546590971281e-17,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesProvidencia rettgeri,-1.8311995880140906,0.45089642041568,-4.0612422390178065,4.8812291255190165e-5,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesProvidencia stuartii,-1.9396811325561412,0.4435221505657684,-4.373357971144921,1.2234985477672587e-5,Piperacillin tazobactam_I,Species+Country+Gender+Age
"SpeciesProvidencia, non-speciated",-1.8938533119903986,0.6732021116130025,-2.8132016809226834,0.0049050875860190525,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesRaoultella ornithinolytica,-2.1666341556926905,0.5580052034491234,-3.8828207018507404,1.0325170384788891e-4,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesRaoultella planticola,-1.561864470635367,0.7436424272542337,-2.100289619571965,0.035703371851511956,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesSerratia liquefaciens,-3.010813985249461,0.6186448436191375,-4.866789105742613,1.1342595273682352e-6,Piperacillin tazobactam_I,Species+Country+Gender+Age
SpeciesSerratia marcescens,-1.8613034569550952,0.4241511401243052,-4.3883023782739485,1.142388730538234e-5,Piperacillin tazobactam_I,Species+Country+Gender+Age
