term,estimate,std.error,statistic,p.value,Drug,Model
SpeciesClostridium glycolicum,-0.019213909591078028,87042.34525983337,-2.207420943647815e-7,0.999999823873291,Tigecycline_I,Species+Country
SpeciesClostridium hathewayi,-0.02574644173950269,37227.018277654235,-6.916063367599108e-7,0.9999994481779817,Tigecycline_I,Species+Country
SpeciesClostridium histolyticum,0.0034427074486949524,87042.33328586571,3.955210434660985e-8,0.9999999684419866,Tigecycline_I,Species+Country
SpeciesClostridium innocuum,0.009075218010182672,36533.7262895035,2.4840658021763497e-7,0.9999998018002249,Tigecycline_I,Species+Country
SpeciesClostridium limosum,0.0034423929499189892,87042.34451252744,3.9548486075344025e-8,0.9999999684448736,Tigecycline_I,Species+Country
SpeciesClostridium paraputrificum,-0.011593553446200737,39524.60841588721,-2.933249413684418e-7,0.999999765960558,Tigecycline_I,Species+Country
SpeciesClostridium perfringens,17.461946450621976,35526.886038450226,4.91513566140392e-4,0.9996078289299419,Tigecycline_I,Species+Country
SpeciesClostridium ramosum,0.021780078713096167,36888.81983053387,5.90424925848894e-7,0.9999995289090674,Tigecycline_I,Species+Country
SpeciesClostridium scindens,0.0023620392697103532,50246.72639054555,4.700881906915225e-8,0.9999999624923891,Tigecycline_I,Species+Country
SpeciesClostridium septicum,0.06451045294036857,42847.09387413551,1.505596928694155e-6,0.9999987987074558,Tigecycline_I,Species+Country
SpeciesClostridium sordellii,0.004895682358384445,38677.08543094192,1.265783681432176e-7,0.9999998990050744,Tigecycline_I,Species+Country
SpeciesClostridium sphenoides,0.01154439347940874,53293.748859604464,2.1661815365665047e-7,0.9999998271637196,Tigecycline_I,Species+Country
SpeciesClostridium sporogenes,0.01896596625409076,37582.14463345424,5.046536444119784e-7,0.9999995973446486,Tigecycline_I,Species+Country
SpeciesClostridium spp,0.0246907612622806,58020.047052647176,4.255556918090103e-7,0.9999996604556838,Tigecycline_I,Species+Country
SpeciesClostridium subterminale,0.04207973810432334,66473.58804952115,6.33029438293221e-7,0.9999994949155846,Tigecycline_I,Species+Country
SpeciesClostridium symbiosum,-0.019213909597174887,58024.96339099915,-3.3113178318963584e-7,0.9999997357950626,Tigecycline_I,Species+Country
SpeciesClostridium tertium,0.0030365214506036325,38199.09962533153,7.949196395691953e-8,0.9999999365745893,Tigecycline_I,Species+Country
SpeciesCronobacter sakazakii,-0.2588871850718481,66474.91808677057,-3.894509275422036e-6,0.9999968926311772,Tigecycline_I,Species+Country
SpeciesEnterobacter agglomerans,18.480481452395566,35526.88603872455,5.201829800746317e-4,0.9995849540501239,Tigecycline_I,Species+Country
SpeciesEnterobacter asburiae,-0.25083859639616835,35585.01531201902,-7.048995038972101e-6,0.9999943757156893,Tigecycline_I,Species+Country
SpeciesEnterobacter bugandensis,-0.05378240470418919,42038.411047519854,-1.2793634051342718e-6,0.9999989792156914,Tigecycline_I,Species+Country
SpeciesEnterobacter cancerogenus,-0.4157903588627073,42110.49790088768,-9.873793462174726e-6,0.9999921218526401,Tigecycline_I,Species+Country
SpeciesEnterobacter cloacae,18.551971975449874,35526.88602450655,5.221952738174876e-4,0.9995833484722327,Tigecycline_I,Species+Country
SpeciesEnterobacter gergoviae,-1.2042397134084504,87042.33827865783,-1.3835102976590434e-5,0.9999889611849382,Tigecycline_I,Species+Country
SpeciesEnterobacter hormaechi,-0.5302223801311725,37834.57732954364,-1.4014227660398396e-5,0.9999888182641186,Tigecycline_I,Species+Country
SpeciesEnterobacter intermedium,0.12914952150637535,58021.06149239302,2.2259075960426504e-6,0.9999982239826953,Tigecycline_I,Species+Country
SpeciesEnterobacter kobei,17.436999326578277,35526.88603147423,4.908113621647101e-4,0.9996083892075851,Tigecycline_I,Species+Country
SpeciesEnterobacter ludwigii,-0.17767617655154275,36050.08309379477,-4.928592705022802e-6,0.9999960675519742,Tigecycline_I,Species+Country
SpeciesEnterobacter sakazakii,-0.4393668772198533,38295.68573195768,-1.147301239871003e-5,0.9999908458605413,Tigecycline_I,Species+Country
SpeciesEnterobacter spp,0.08394863922403227,45291.08457991426,1.8535356351625525e-6,0.9999985210925338,Tigecycline_I,Species+Country
SpeciesEnterobacter taylorae,-0.968686335533251,50121.49982558807,-1.9326762744611972e-5,0.9999845794743968,Tigecycline_I,Species+Country
SpeciesEnterobacter xiangfangensis,-0.08433070904212107,40997.953507130325,-2.0569492335136767e-6,0.9999983587919642,Tigecycline_I,Species+Country
"SpeciesEnterobacter, non-speciated",-0.5186877634704722,35657.425472931776,-1.4546416534312548e-5,0.9999883936388326,Tigecycline_I,Species+Country
SpeciesEnterococcus avium,-0.2951262819351148,36081.58723425218,-8.179415168713863e-6,0.9999934737709205,Tigecycline_I,Species+Country
SpeciesEnterococcus casseliflavus,-0.2165947089934525,36710.3538389761,-5.900098646379422e-6,0.9999952924023828,Tigecycline_I,Species+Country
SpeciesEnterococcus durans,-0.4190917898528872,38232.64520359807,-1.0961621609520404e-5,0.9999912538913566,Tigecycline_I,Species+Country
SpeciesEnterococcus faecalis,-0.35872761742103476,35534.08891140633,-1.0095309276548928e-5,0.9999919451085918,Tigecycline_I,Species+Country
SpeciesEnterococcus faecium,-0.36442616421690993,35540.8790075998,-1.0253718377054877e-5,0.9999918187164163,Tigecycline_I,Species+Country
SpeciesEnterococcus gallinarum,-0.10600726676282095,36524.09546092701,-2.9023926650346783e-6,0.9999976842257032,Tigecycline_I,Species+Country
SpeciesEnterococcus hirae,-0.026090816679966575,38873.35022775542,-6.711748930077509e-7,0.9999994644799153,Tigecycline_I,Species+Country
SpeciesEnterococcus mundtii,-0.7141635504772993,87042.34525876949,-8.204782951954612e-6,0.999993453530358,Tigecycline_I,Species+Country
SpeciesEnterococcus raffinosus,-0.36627020016918777,37332.72931801511,-9.810967664569922e-6,0.999992171980374,Tigecycline_I,Species+Country
"SpeciesEnterococcus, non-speciated",-0.20693168887654495,38102.85708518862,-5.4308706670971305e-6,0.999995666792143,Tigecycline_I,Species+Country
SpeciesEscherichia coli,14.979371469846006,35526.886025486034,4.216347996022001e-4,0.999663584113068,Tigecycline_I,Species+Country
SpeciesEscherichia hermanii,-0.4250552922197635,66115.1550089742,-6.429014530209727e-6,0.9999948703885652,Tigecycline_I,Species+Country
SpeciesEscherichia vulneris,-0.019213909546089186,87042.34525874937,-2.20742093850669e-7,0.9999998238732914,Tigecycline_I,Species+Country
SpeciesFinegoldia magna,0.0029174876900949524,36888.78344075817,7.90887477972895e-8,0.9999999368963092,Tigecycline_I,Species+Country
SpeciesHaemophilus influenzae,-0.30810236801906293,35533.27348269086,-8.670812954206069e-6,0.9999930816922143,Tigecycline_I,Species+Country
SpeciesHaemophilus parahaemolyticus,-0.5308907635839664,87042.34526077186,-6.099224027034891e-6,0.9999951335233159,Tigecycline_I,Species+Country
SpeciesHaemophilus parainfluenzae,-0.29260504241146534,35743.35134830539,-8.18627888471174e-6,0.9999934682944676,Tigecycline_I,Species+Country
SpeciesHafnia alvei,-0.374543495337301,57844.706511928685,-6.474983069713786e-6,0.9999948337109773,Tigecycline_I,Species+Country
SpeciesKlebsiella aerogenes,17.20945094605355,35526.886025103835,4.8440639953338695e-4,0.9996134996277736,Tigecycline_I,Species+Country
SpeciesKlebsiella ornithinolytica,-0.5538793657500668,45200.69842499154,-1.225377892488108e-5,0.9999902228989845,Tigecycline_I,Species+Country
SpeciesKlebsiella oxytoca,15.299810473235796,35526.88602911265,4.306544193233909e-4,0.9996563874984016,Tigecycline_I,Species+Country
SpeciesKlebsiella ozaenae,-0.36581015875485395,47904.73224914405,-7.636200884128523e-6,0.9999939071932115,Tigecycline_I,Species+Country
SpeciesKlebsiella planticola,-0.08374518461158968,47393.90790375393,-1.7670031511572498e-6,0.9999985901354668,Tigecycline_I,Species+Country
SpeciesKlebsiella pneumoniae,17.999875068625535,35526.88602448001,5.066550177300261e-4,0.9995957478009951,Tigecycline_I,Species+Country
SpeciesKlebsiella spp,0.3224790507841613,45274.87094424013,7.122693981421212e-6,0.9999943169124409,Tigecycline_I,Species+Country
SpeciesKlebsiella variicola,16.296313894539477,35526.8860384789,4.587036949112023e-4,0.9996340074166818,Tigecycline_I,Species+Country
"SpeciesKlebsiella, non-speciated",17.322039639120995,35526.88603876849,4.87575511690454e-4,0.9996109710424106,Tigecycline_I,Species+Country
SpeciesKluyvera ascorbata,0.3779152136482745,87042.34526123152,4.341739787847803e-6,0.9999965357928563,Tigecycline_I,Species+Country
SpeciesLelliottia amnigena,-0.2317518784950183,37680.53040607919,-6.150440983644662e-6,0.999995092658097,Tigecycline_I,Species+Country
SpeciesMorganella morganii,19.417533379361522,35526.88602468264,5.46558833382442e-4,0.9995639091669857,Tigecycline_I,Species+Country
SpeciesPantoea agglomerans,-0.5129104216406791,49821.59798145048,-1.0294941198627257e-5,0.9999917858253634,Tigecycline_I,Species+Country
SpeciesPantoea dispersa,0.3126117964147598,66305.10711194978,4.71474687292104e-6,0.999996238176262,Tigecycline_I,Species+Country
SpeciesPantoea septica,0.05260071686791093,57934.27930080144,9.079377098108351e-7,0.9999992755705192,Tigecycline_I,Species+Country
SpeciesPantoea spp,-0.01921353314149294,87042.34036050696,-2.207377818877047e-7,0.9999998238767318,Tigecycline_I,Species+Country
SpeciesParabacteroides distasonis,19.21104289220466,35526.886038583834,5.407466016396872e-4,0.9995685466562717,Tigecycline_I,Species+Country
SpeciesParabacteroides goldsteinii,0.013627375952481773,48106.78232970153,2.8327348645116343e-7,0.9999997739804587,Tigecycline_I,Species+Country
SpeciesParabacteroides johnsonii,0.05246313103732565,58019.451738334385,9.042334848997275e-7,0.9999992785260631,Tigecycline_I,Species+Country
SpeciesParvimonas micra,0.023039616305375966,35888.951081368476,6.419696204868144e-7,0.9999994877823513,Tigecycline_I,Species+Country
SpeciesPeptoniphilus gorbachii,0.01473193085885631,42848.29525636552,3.4381603213648837e-7,0.9999997256744962,Tigecycline_I,Species+Country
SpeciesPeptoniphilus harei,0.017525218183834058,35951.40574128465,4.874696224662237e-7,0.9999996110555144,Tigecycline_I,Species+Country
SpeciesPeptoniphilus indolicus,-0.019213521793494778,87042.33955943755,-2.2073765354588927e-7,0.9999998238768343,Tigecycline_I,Species+Country
SpeciesPeptoniphilus lacrimalis,-0.038294601632847966,58023.41430427178,-6.599853195820753e-7,0.9999994734079032,Tigecycline_I,Species+Country
SpeciesPeptoniphilus olsenii,-0.0192139096029033,66477.55071856677,-2.890285426466077e-7,0.9999997693885881,Tigecycline_I,Species+Country
SpeciesPeptoniphilus spp,0.054418317915926155,46518.35197471134,1.1698247166088226e-6,0.9999990666149198,Tigecycline_I,Species+Country
SpeciesPeptostreptococcus anaerobius,0.02470707060844726,35957.59963260839,6.871167948052206e-7,0.999999451760118,Tigecycline_I,Species+Country
SpeciesPeptostreptococcus magnus,0.029671135040743445,35761.72494504448,8.296897055815813e-7,0.9999993380033937,Tigecycline_I,Species+Country
SpeciesPeptostreptococcus spp,7.529555873712996e-4,66460.6097963427,1.1329351170243618e-8,0.9999999909604856,Tigecycline_I,Species+Country
SpeciesPluralibacter gergoviae,-0.3544447553190783,36977.15789938814,-9.585505632517617e-6,0.9999923518730485,Tigecycline_I,Species+Country
SpeciesPrevotella amnii,-0.00967460800416164,66477.55071943741,-1.4553195626885327e-7,0.999999883882299,Tigecycline_I,Species+Country
SpeciesPrevotella baroniae,0.011350849787318427,41023.85070758197,2.7668903799956005e-7,0.9999997792340884,Tigecycline_I,Species+Country
SpeciesPrevotella bergensis,0.04056719826006582,38568.75054175764,1.051815205062049e-6,0.9999991607728871,Tigecycline_I,Species+Country
SpeciesPrevotella bivia,0.025902737080994997,35826.71369115458,7.230006442759566e-7,0.9999994231289485,Tigecycline_I,Species+Country
SpeciesPrevotella buccae,0.02693861138133298,36008.9023566987,7.481097622605432e-7,0.9999994030947709,Tigecycline_I,Species+Country
SpeciesPrevotella buccalis,-0.011435464808996676,41024.55919900753,-2.7874680513991537e-7,0.9999997775922278,Tigecycline_I,Species+Country
SpeciesPrevotella corporis,0.025956167478058532,45289.43549628882,5.731174874145975e-7,0.9999995427184053,Tigecycline_I,Species+Country
SpeciesPrevotella denticola,0.028025245105874785,36339.752525690295,7.712007693520315e-7,0.9999993846708128,Tigecycline_I,Species+Country
SpeciesPrevotella disiens,0.0326867324368088,36976.77265770019,8.839801336745917e-7,0.9999992946858993,Tigecycline_I,Species+Country
SpeciesPrevotella heparinolytica,0.05850164782053631,53294.24049184221,1.0977105083145185e-6,0.9999991241537332,Tigecycline_I,Species+Country
SpeciesPrevotella histicola,0.03416647125148183,45289.87173899004,7.543954076175474e-7,0.9999993980795515,Tigecycline_I,Species+Country
SpeciesPrevotella intermedia,0.02755814725728679,37195.827827763314,7.408935051774041e-7,0.999999408852511,Tigecycline_I,Species+Country
SpeciesPrevotella loescheii,0.00694383710258259,50246.797424071054,1.3819462052433415e-7,0.9999998897366459,Tigecycline_I,Species+Country
SpeciesPrevotella maculosa,-0.019213921990877014,66477.55097948438,-2.890287278604264e-7,0.9999997693884404,Tigecycline_I,Species+Country
SpeciesPrevotella melaninogenica,-0.023135694963265247,36376.33776778467,-6.360094606267512e-7,0.9999994925378708,Tigecycline_I,Species+Country
SpeciesPrevotella nanceinsis,-0.017109717480840954,38668.74510497891,-4.4246890956484496e-7,0.9999996469608884,Tigecycline_I,Species+Country
SpeciesPrevotella nigrescens,0.0264080762753018,36828.66612472532,7.170522056342533e-7,0.9999994278751159,Tigecycline_I,Species+Country
SpeciesPrevotella oralis,0.031037757190247543,39720.98448796194,7.81394459134164e-7,0.9999993765374252,Tigecycline_I,Species+Country
SpeciesPrevotella oris,0.043743280313770144,37914.41292684533,1.15373750869284e-6,0.9999990794506546,Tigecycline_I,Species+Country
SpeciesPrevotella oulorum,-0.019213922461530444,66477.55099143923,-2.8902873488833475e-7,0.9999997693884348,Tigecycline_I,Species+Country
SpeciesPrevotella pallens,-0.31445799762222393,46448.42442308752,-6.770046595292484e-6,0.9999945982843458,Tigecycline_I,Species+Country
SpeciesPrevotella salivae,0.028692203320483126,42286.48762567795,6.785194262164289e-7,0.9999994586198256,Tigecycline_I,Species+Country
SpeciesPrevotella spp,0.04185608889590481,39721.10309768728,1.05374940854404e-6,0.999999159229616,Tigecycline_I,Species+Country
SpeciesPrevotella timonensis,7.277509543085311e-4,41805.337058655605,1.7408087232676755e-8,0.999999986110356,Tigecycline_I,Species+Country
SpeciesPrevotella veroralis,0.049768298746705734,66471.86801165668,7.487122031530426e-7,0.9999994026140926,Tigecycline_I,Species+Country
SpeciesProteus hauseri,17.586385476261704,35526.88603857044,4.950162380448629e-4,0.9996050342024477,Tigecycline_I,Species+Country
SpeciesProteus mirabilis,20.3238664811222,35526.88602447036,5.720700223240348e-4,0.9995435541863859,Tigecycline_I,Species+Country
SpeciesProteus penneri,-0.26739509420337576,36605.973737347376,-7.3046846430577245e-6,0.9999941717049018,Tigecycline_I,Species+Country
SpeciesProteus rettgeri,-0.13601891305404273,57983.3402423165,-2.3458274822666307e-6,0.9999981283004696,Tigecycline_I,Species+Country
SpeciesProteus spp,-0.257967524724809,52771.99346965583,-4.888341481227949e-6,0.9999960996678042,Tigecycline_I,Species+Country
SpeciesProteus vulgaris,17.586995920438994,35526.886026412765,4.950334208116015e-4,0.9996050204925852,Tigecycline_I,Species+Country
SpeciesProvidencia alcalifaciens,-0.1384054100401745,38634.448649466256,-3.5824352327618012e-6,0.9999971416302377,Tigecycline_I,Species+Country
SpeciesProvidencia rettgeri,19.255113699721058,35526.88602558237,5.419870935453151e-4,0.9995675568870774,Tigecycline_I,Species+Country
SpeciesProvidencia spp,-0.11874375697526682,65870.0033812731,-1.8026985103970069e-6,0.9999985616546908,Tigecycline_I,Species+Country
SpeciesProvidencia stuartii,20.36210849565868,35526.88602469331,5.731464469333394e-4,0.99954269532395,Tigecycline_I,Species+Country
"SpeciesProvidencia, non-speciated",19.348943558774067,35526.886031933995,5.446281878288435e-4,0.999565449599036,Tigecycline_I,Species+Country
SpeciesRaoultella ornithinolytica,-0.3225735563617315,36086.08290179242,-8.939001698788124e-6,0.9999928677085557,Tigecycline_I,Species+Country
SpeciesRaoultella planticola,-0.37102365317137637,38046.30021067607,-9.751898374267268e-6,0.9999922191108488,Tigecycline_I,Species+Country
SpeciesRaoultella terrigena,-0.03340827403723935,66363.95374471371,-5.034099409711635e-7,0.9999995983369804,Tigecycline_I,Species+Country
SpeciesSerratia ficaria,-0.1865578770237674,44047.91824123807,-4.235339250360081e-6,0.9999966206882024,Tigecycline_I,Species+Country
SpeciesSerratia fonticola,21.537923638446255,35526.886040561745,6.062429342626873e-4,0.9995162881522858,Tigecycline_I,Species+Country
SpeciesSerratia grimesii,0.08986020992658954,66477.34565179812,1.3517418459706345e-6,0.999998921466051,Tigecycline_I,Species+Country
SpeciesSerratia liquefaciens,-0.218137102544334,35842.65577161724,-6.085963716926089e-6,0.9999951441035126,Tigecycline_I,Species+Country
SpeciesSerratia marcescens,17.535358049649172,35526.88602478548,4.935799337272497e-4,0.9996061802073474,Tigecycline_I,Species+Country
SpeciesSerratia odorifera,-0.32377292841109634,38633.01616544882,-8.38073131604621e-6,0.9999933131438747,Tigecycline_I,Species+Country
SpeciesSerratia plymuthica,-0.4441806202365461,49315.45041561754,-9.0069261558621e-6,0.99999281351268,Tigecycline_I,Species+Country
SpeciesSerratia rubidaea,-0.24940087060106242,38520.562389019506,-6.474486745088527e-6,0.999994834106987,Tigecycline_I,Species+Country
SpeciesSerratia ureilytica,-0.28517361411547354,36339.20601068569,-7.847546642367945e-6,0.9999937385636939,Tigecycline_I,Species+Country
"SpeciesSerratia, non-speciated",-0.1979785455522102,36824.62506482423,-5.376254210428447e-6,0.9999957103697705,Tigecycline_I,Species+Country
SpeciesStaphylococcus argenteus,-0.9942311856412054,58024.96336482507,-1.713454223814145e-5,0.9999863286132924,Tigecycline_I,Species+Country
SpeciesStaphylococcus aureus,-0.3566781370927474,35528.0889070024,-1.0039327981484758e-5,0.9999919897752029,Tigecycline_I,Species+Country
SpeciesStaphylococcus auricularis,-0.5734540763505266,57046.72841368034,-1.0052356941349277e-5,0.9999919793795969,Tigecycline_I,Species+Country
SpeciesStaphylococcus capitis,-0.33835250256613747,35749.153487613876,-9.46462977601323e-6,0.9999924483180281,Tigecycline_I,Species+Country
SpeciesStaphylococcus caprae,-0.2682458440043676,36925.61910617111,-7.2644914424613566e-6,0.999994203774436,Tigecycline_I,Species+Country
SpeciesStaphylococcus Coagulase Negative,-1.0737501802071268,36007.981699135016,-2.981978243542932e-5,0.9999762072559918,Tigecycline_I,Species+Country
SpeciesStaphylococcus cohnii,-0.3245360839926969,37632.37234002542,-8.623853980300985e-6,0.9999931191600546,Tigecycline_I,Species+Country
SpeciesStaphylococcus condimenti,0.016744091979604383,87042.34533672468,1.9236719684918413e-7,0.9999998465131836,Tigecycline_I,Species+Country
SpeciesStaphylococcus epidermidis,-0.27335567729220217,35538.114795380374,-7.691901465964533e-6,0.9999938627505771,Tigecycline_I,Species+Country
SpeciesStaphylococcus haemolyticus,-0.2957947607303726,35548.467078674366,-8.32088652587275e-6,0.9999933608931089,Tigecycline_I,Species+Country
SpeciesStaphylococcus hominis,-0.3886090618640321,35658.5001939575,-1.0898076468451237e-5,0.9999913045930435,Tigecycline_I,Species+Country
SpeciesStaphylococcus intermedius,-0.17887364157317037,47999.805589716176,-3.7265492927640846e-6,0.9999970266438543,Tigecycline_I,Species+Country
SpeciesStaphylococcus lugdunensis,-0.2715828720114337,35716.520880943484,-7.603844532246603e-6,0.9999939330098451,Tigecycline_I,Species+Country
SpeciesStaphylococcus pasteuri,-0.12261694981364633,45196.682676688855,-2.712963486519081e-6,0.9999978353683201,Tigecycline_I,Species+Country
SpeciesStaphylococcus pettenkoferi,-0.22144204810505308,47888.79007589209,-4.624089432080478e-6,0.9999963105104344,Tigecycline_I,Species+Country
SpeciesStaphylococcus pseudointermedius,-0.008875412571706877,50210.28295265527,-1.7676483878961132e-7,0.9999998589620642,Tigecycline_I,Species+Country
SpeciesStaphylococcus saprophyticus,-0.2645414820155241,35928.0376603121,-7.363092983721451e-6,0.9999941251017885,Tigecycline_I,Species+Country
SpeciesStaphylococcus schleiferi,-0.3490320637877539,40608.33417816043,-8.595084503009899e-6,0.9999931421147763,Tigecycline_I,Species+Country
SpeciesStaphylococcus sciuri,-0.13227129275753094,37378.96505778446,-3.538655833650066e-6,0.9999971765611444,Tigecycline_I,Species+Country
SpeciesStaphylococcus simulans,-0.3089903202663502,36526.80007202404,-8.459277014605138e-6,0.9999932504734745,Tigecycline_I,Species+Country
SpeciesStaphylococcus warneri,-0.34397407037380007,36115.59490999433,-9.524253199512201e-6,0.9999924007454191,Tigecycline_I,Species+Country
SpeciesStaphylococcus xylosus,-0.0793176232752683,49628.753247428394,-1.5982191388089785e-6,0.9999987248056244,Tigecycline_I,Species+Country
SpeciesStreptococcus agalactiae,-0.33340440871032334,35535.79190395801,-9.38221412404175e-6,0.9999925140762044,Tigecycline_I,Species+Country
SpeciesStreptococcus anginosus,-0.3637149363641822,35672.0695726261,-1.0196070503385887e-5,0.9999918647127646,Tigecycline_I,Species+Country
SpeciesStreptococcus bovis,-0.38967420590717416,38472.398246251956,-1.0128669479167103e-5,0.9999919184910012,Tigecycline_I,Species+Country
SpeciesStreptococcus canis,-0.1623298649024384,41421.03014707801,-3.919020466802411e-6,0.999996873074076,Tigecycline_I,Species+Country
SpeciesStreptococcus castoreus,-0.02521161090908216,58013.7473919941,-4.3457994083246145e-7,0.9999996532553748,Tigecycline_I,Species+Country
SpeciesStreptococcus constellatus,-0.34859094443183614,36264.58409164801,-9.61243464287018e-6,0.9999923303868068,Tigecycline_I,Species+Country
SpeciesStreptococcus dysgalactiae,-0.27690905604252725,35587.39506267487,-7.781099334605634e-6,0.9999937915809749,Tigecycline_I,Species+Country
SpeciesStreptococcus gallolyticus,-0.2710447104857462,35867.53797231081,-7.556825079407138e-6,0.9999939705259405,Tigecycline_I,Species+Country
SpeciesStreptococcus intermedius,-0.2772337960779404,41282.58747863709,-6.71551404624052e-6,0.9999946417950247,Tigecycline_I,Species+Country
SpeciesStreptococcus lutetiensis,-0.012852079618289578,44200.74054902872,-2.9076616044551757e-7,0.9999997680021698,Tigecycline_I,Species+Country
SpeciesStreptococcus massiliensis,-0.9942311790955408,87042.3455579035,-1.1422384963582406e-5,0.9999908862553902,Tigecycline_I,Species+Country
SpeciesStreptococcus mitis,-0.5188061871011241,49772.017131610366,-1.0423652023771982e-5,0.9999916831289832,Tigecycline_I,Species+Country
SpeciesStreptococcus oralis,-0.6605666916349466,39095.82409825056,-1.6896093300780566e-5,0.999986518868018,Tigecycline_I,Species+Country
SpeciesStreptococcus parasanguinis,-0.40758392619405376,49749.60647113553,-8.192706537900594e-6,0.9999934631659423,Tigecycline_I,Species+Country
SpeciesStreptococcus pneumoniae,-0.29977380198548614,35531.01565459795,-8.436961242527651e-6,0.9999932682788846,Tigecycline_I,Species+Country
SpeciesStreptococcus pyogenes,-0.24562703492454388,35537.71038707049,-6.9117293221543375e-06,0.9999944852378855,Tigecycline_I,Species+Country
SpeciesStreptococcus salivarius,-0.21188372168635716,39140.7378830233,-5.413380869813865e-6,0.9999956807469822,Tigecycline_I,Species+Country
SpeciesStreptococcus sanguinis,-0.38702771345239945,53010.588171711956,-7.300951126947297e-6,0.9999941746838167,Tigecycline_I,Species+Country
SpeciesStreptococcus sanguis,0.21927357643576398,87042.34531540058,2.519159791032968e-6,0.9999979900012965,Tigecycline_I,Species+Country
SpeciesStreptococcus suis,-0.1325509810692213,87042.34527414937,-1.522833290529311e-6,0.9999987849548289,Tigecycline_I,Species+Country
"SpeciesStreptococcus, Beta Hemolytic",-1.0992967988715396,38178.207298812486,-2.879382969104819e-5,0.9999770258478463,Tigecycline_I,Species+Country
"SpeciesStreptococcus, viridans group",-0.6257898631219829,66455.47276329898,-9.416679125147758e-6,0.9999924865771121,Tigecycline_I,Species+Country
CountryAustralia,-0.8757460548595741,0.4722201738108144,-1.8545291019490082,0.06366350062338248,Tigecycline_I,Species+Country
CountryAustria,0.7179979304143289,0.36832519991001494,1.9493586933224827,0.051252603817903496,Tigecycline_I,Species+Country
CountryBelgium,-0.34451231502434465,0.3102846290630584,-1.1103106076012879,0.2668652036727039,Tigecycline_I,Species+Country
CountryBrazil,-0.5049430235879928,0.3832680769329983,-1.3174669480136885,0.18768215295525384,Tigecycline_I,Species+Country
CountryCanada,-0.2927921527297811,0.39461900460422544,-0.7419616118677067,0.4581105945244782,Tigecycline_I,Species+Country
CountryChile,-0.3941776065507662,0.3950065505650053,-0.9979014423607574,0.31832715251251753,Tigecycline_I,Species+Country
CountryChina,0.8405142295937097,0.2631350841175713,3.1942309495230967,0.0014020390518694977,Tigecycline_I,Species+Country
CountryColombia,-0.8570802485315491,0.4719560535064898,-1.8160170680378052,0.06936775396815031,Tigecycline_I,Species+Country
CountryCosta Rica,-17.73702946329884,3930.4677694194643,-0.00451270192349615,0.9963993970284749,Tigecycline_I,Species+Country
CountryCroatia,0.04787722096500735,0.47350936652996467,0.10111145491348497,0.9194619849439762,Tigecycline_I,Species+Country
CountryCzech Republic,-0.3540516166552551,0.32543335088255165,-1.0879389457014554,0.27662206158146674,Tigecycline_I,Species+Country
CountryDenmark,-0.1252549196587113,0.44764046177487293,-0.27981143429725175,0.7796221786869041,Tigecycline_I,Species+Country
CountryDominican Republic,0.47471160797109585,1.0493466585432414,0.45238778253710327,0.6509896469050285,Tigecycline_I,Species+Country
CountryFinland,-17.03018530436823,2377.100530160228,-0.007164268018239983,0.994283790057901,Tigecycline_I,Species+Country
CountryFrance,-0.36716804146489085,0.28560843046510515,-1.285564438230931,0.1985951144011217,Tigecycline_I,Species+Country
CountryGermany,-0.4615694087868673,0.28566063359447,-1.6157963489016172,0.1061383512186316,Tigecycline_I,Species+Country
CountryGreece,0.9833133151204911,0.2661254301526836,3.694924286477759,2.1995231993857602e-4,Tigecycline_I,Species+Country
CountryGuatemala,-0.9602473869911559,1.0321132355639209,-0.9303701899205863,0.35217944754677477,Tigecycline_I,Species+Country
CountryHong Kong,-1.2171944823718697,1.0306577192237116,-1.180988081366777,0.23760745809786596,Tigecycline_I,Species+Country
CountryHungary,-0.28808208558004644,0.33823629561252283,-0.8517184267831146,0.3943703907819646,Tigecycline_I,Species+Country
CountryIndia,-0.32965345353170955,0.5555041687497032,-0.5934311065093797,0.55289267637542,Tigecycline_I,Species+Country
CountryIreland,0.16716453896758318,0.44744090560757793,0.37360137813191496,0.7087009084707545,Tigecycline_I,Species+Country
CountryIsrael,0.36010350481489267,0.3102300733939627,1.160762723211542,0.24573840622145976,Tigecycline_I,Species+Country
CountryItaly,0.38921583413516336,0.2629437700921518,1.480224589457883,0.1388133203020994,Tigecycline_I,Species+Country
CountryJapan,-0.6290473661089837,0.5549450546117888,-1.133530898025631,0.25699137335568323,Tigecycline_I,Species+Country
CountryJordan,-0.557842176230019,1.0319306806937758,-0.5405810551683344,0.5887963787499988,Tigecycline_I,Species+Country
CountryKenya,0.6774997280646473,0.6387872788213329,1.060603037234469,0.28887034169302706,Tigecycline_I,Species+Country
"CountryKorea, South",-0.04273884400433002,0.3739289552005115,-0.1142966956956094,0.9090026017882202,Tigecycline_I,Species+Country
CountryKuwait,-0.10615822330075603,0.3648670682813638,-0.2909504105174357,0.7710892461605856,Tigecycline_I,Species+Country
CountryLatvia,-17.429786581624832,2204.82391985871,-0.007905296393347262,0.9936925517552208,Tigecycline_I,Species+Country
CountryLithuania,-17.548403841320177,2391.8686193748044,-0.007336692199217465,0.9941462190822241,Tigecycline_I,Species+Country
CountryMalaysia,-0.3489000235155798,0.5562637793279308,-0.6272204599355999,0.5305147334965932,Tigecycline_I,Species+Country
